model_name loss_func psi phi n_pairs train_time sigma_train sigma_test E_train E_test E_max_train E_max_test
100_500_100_1_seed1729 weighted_MSE -0.5 0.0 100000 225.9585323 0.8656657338 0.8667995334 1.561069608 1.568582177 15.33178997 14.95892334
100_500_100_1_seed1729 weighted_MSE -0.5 0.5 100000 1150.766777 0.9141523242 0.9162624478 1.688728571 1.69797945 14.62234879 14.71346092
100_500_100_1_seed1729 weighted_MSE -0.5 1.0 100000 220.5944743 0.851996243 0.8522114754 1.612887621 1.624668956 16.75600624 16.92643929
100_500_100_1_seed1729 weighted_MSE -0.5 2.0 100000 9835.91324 0.0246283263 0.0245630648 0.001054075081 0.001046980731 0.1990012825 0.195511654
100_500_100_1_seed1729 weighted_MSE -0.5 2.5 100000 503.3601398 0.6716704965 0.5809159279 0.8317582011 0.5963387489 8.166107178 7.133759499
100_500_100_1_seed1729 weighted_MSE -0.5 3.0 100000 138.9810727 1.329972744 1.330719471 7.152326584 7.216850281 80.39562225 82.243927
100_500_100_1_seed1729 weighted_MSE -0.5 4.0 100000 138.1938279 0.848303616 0.8462109566 1.824499726 1.814764738 27.8093338 28.1449604
100_500_100_1_seed1729 weighted_MSE -0.5 5.0 100000 6406.314447 0.01263895631 0.01269851811 0.0002726347302 0.0002758758492 0.09499063343 0.09500233829
