0.055369753	0.00019065058562868544
0.056130834	0.0001934825945317648
0.05718346	0.00019607339702091642
0.05893607	0.0002014022706861672
0.060136963	0.00020453709807825328
0.061752714	0.0002097417552338381
0.063428156	0.00021526286037073882
0.06414004	0.00021784274747421102
0.064975105	0.0002205581505373081
0.06601747	0.00022415780201069774
0.06566172	0.0002246787751829014
0.06564942	0.00022455142144268454
0.07078819	0.00024673331690287147
0.06850614	0.00024318223716805382
0.06865188	0.00024493285387246016
