psi phi dist
-3	0.	0.15837613435183592
-3	0.2	0.14952672115636187
-3	0.4	0.1387995601767932
-3	0.6000000000000001	0.13571738954267115
-3	0.8	0.12892767990781573
-3	1.	0.12101328426519174
-3	1.2000000000000002	0.07275223997010108
-3	1.4000000000000001	0.0488914075388741
-3	1.6	0.09277669938058332
-3	1.8	0.08197507059454767
-3	2.	0.042986958038555276
-3	2.2	0.0342738115991937
-3	2.4000000000000004	0.014598899934617977
-3	2.6	0.014402115486442497
-3	2.8000000000000003	0.032954879692747
-3	3.	0.04171000006224646
-2	0.	0.18319868989470595
-2	0.2	0.1745179099419011
-2	0.4	0.16655312671287598
-2	0.6000000000000001	0.16009571162904945
-2	0.8	0.1438554095047444
-2	1.	0.14830373352121773
-2	1.2000000000000002	0.12617987959405066
-2	1.4000000000000001	0.10947671862903022
-2	1.6	0.06593100796131228
-2	1.8	0.044871592444768446
-2	2.	0.016082713559945526
-2	2.2	0.03600655937416411
-2	2.4000000000000004	0.011895746168036793
-2	2.6	0.012117126506348733
-2	2.8000000000000003	0.026102077007090288
-2	3.	0.0427985505638703
-1	0.	0.19525411708487558
-1	0.2	0.18779299025274024
-1	0.4	0.17937155887370718
-1	0.6000000000000001	0.17141102118804413
-1	0.8	0.16444450057956353
-1	1.	0.13664789908205233
-1	1.2000000000000002	0.12203342644940876
-1	1.4000000000000001	0.10678698987471183
-1	1.6	0.09097724421628244
-1	1.8	0.07294020113096146
-1	2.	0.05344335823457527
-1	2.2	0.02583071937812733
-1	2.4000000000000004	0.02339738045317398
-1	2.6	0.01831500678893321
-1	2.8000000000000003	0.04585021282243639
-1	3.	0.04191859220726845
0	0.	0.19999999885160294
0	0.2	0.19193845701983966
0	0.4	0.18399697457961467
0	0.6000000000000001	0.17652098598100022
0	0.8	0.16979611255280155
0	1.	0.1402562328908343
0	1.2000000000000002	0.12439586694978404
0	1.4000000000000001	0.10775899162377044
0	1.6	0.09037414587035228
0	1.8	0.07219378133383296
0	2.	0.0530687417890962
0	2.2	0.0327150010846446
0	2.4000000000000004	0.010774685311719285
0	2.6	0.010384127546906067
0	2.8000000000000003	0.029336803641727426
0	3.	0.04436356182620874
1	0.	0.204699306300762
1	0.2	0.186580171301298
1	0.4	0.17995117799065366
1	0.6000000000000001	0.17270350577108795
1	0.8	0.15215836725677823
1	1.	0.13501078263556118
1	1.2000000000000002	0.12004305842775814
1	1.4000000000000001	0.10591343690479806
1	1.6	0.08809745935628524
1	1.8	0.07115862002348662
1	2.	0.05351987652574188
1	2.2	0.05612357410084161
1	2.4000000000000004	0.009253778865707834
1	2.6	0.009365729859907322
1	2.8000000000000003	0.03205060047991298
1	3.	0.04459527193707903
2	0.	0.18249089014253314
2	0.2	0.17242491819826392
2	0.4	0.16647907339937254
2	0.6000000000000001	0.15921136576405526
2	0.8	0.13730692209457204
2	1.	0.12375547102954144
2	1.2000000000000002	0.10965177030386393
2	1.4000000000000001	0.09520021867430557
2	1.6	0.08068104234574615
2	1.8	0.0744117490575703
2	2.	0.06120989249828493
2	2.2	0.0456290794135211
2	2.4000000000000004	0.04372552631810492
2	2.6	0.012809396038618923
2	2.8000000000000003	0.1446511351148546
2	3.	0.020797692159547385
3	0.	0.15881333229344774
3	0.2	0.16301120857554965
3	0.4	0.16078403365615043
3	0.6000000000000001	0.13797830691050206
3	0.8	0.12080309454703353
3	1.	0.11027813369423836
3	1.2000000000000002	0.09994914179956124
3	1.4000000000000001	0.08516593024146425
3	1.6	0.08176354581115788
3	1.8	0.0751571777435027
3	2.	0.07107748687065055
3	2.2	0.037571877965332824
3	2.4000000000000004	0.07072075319171175
3	2.6	0.013992488263728519
3	2.8000000000000003	0.056000059077180156
3	3.	0.03279435715115056
