psi alpha dist
-3	0.	0.15837613435183592
-3	0.2	0.14473845981538389
-3	0.4	0.12586803901535656
-3	0.6000000000000001	0.06926002055151691
-3	0.8	0.08778252069972524
-3	1.	0.0782324093729659
-3	1.2000000000000002	0.08487469280836407
-3	1.4000000000000001	0.053283351142165335
-3	1.6	0.052386436262048246
-3	1.8	0.10407344654856134
-3	2.	0.08528010596890707
-3	2.2	0.044800258350417586
-3	2.4000000000000004	0.032871266804654374
-3	2.6	0.03244820807895915
-3	2.8000000000000003	0.04460590646618718
-3	3.	0.035185011012132464
-2	0.	0.18319868989470595
-2	0.2	0.16608046703306
-2	0.4	0.14563443213599006
-2	0.6000000000000001	0.08924881389717333
-2	0.8	0.05678453374210857
-2	1.	0.0564229949232017
-2	1.2000000000000002	0.05449572700286754
-2	1.4000000000000001	0.07925413222370994
-2	1.6	0.09374544994981819
-2	1.8	0.05204874835403755
-2	2.	0.07820301116559134
-2	2.2	0.028812186549597035
-2	2.4000000000000004	0.11955100907387134
-2	2.6	0.05088212529305016
-2	2.8000000000000003	0.03517647308314603
-2	3.	0.040201410061668545
-1	0.	0.19525411708487558
-1	0.2	0.17713868933393062
-1	0.4	0.12253476252015115
-1	0.6000000000000001	0.086914911558727
-1	0.8	0.06405397069163625
-1	1.	0.07139252264254413
-1	1.2000000000000002	0.061685236706624534
-1	1.4000000000000001	0.04002680831654583
-1	1.6	0.03560779071021721
-1	1.8	0.07074847005776605
-1	2.	0.08736372642957678
-1	2.2	0.034762295765155805
-1	2.4000000000000004	0.05364961272799612
-1	2.6	0.04143691358997689
-1	2.8000000000000003	0.03469190638573914
-1	3.	0.04054236404329606
0	0.	0.19999999885160294
0	0.2	0.1681915104002077
0	0.4	0.12198485823759651
0	0.6000000000000001	0.07934317828402018
0	0.8	0.09083381947310616
0	1.	0.06055601053507521
0	1.2000000000000002	0.07117998669772334
0	1.4000000000000001	0.035391026263689264
0	1.6	0.08677264025668903
0	1.8	0.07743904111864032
0	2.	0.0846486584809542
0	2.2	0.05946775455086567
0	2.4000000000000004	0.04940082853495781
0	2.6	0.03444262406349729
0	2.8000000000000003	0.017459094284974476
0	3.	0.049613063764502766
1	0.	0.204699306300762
1	0.2	0.17664924959822356
1	0.4	0.11504849290967507
1	0.6000000000000001	0.1412073596045249
1	0.8	0.12291395507885275
1	1.	0.08175663810285233
1	1.2000000000000002	0.09288704955244938
1	1.4000000000000001	0.029199438746476954
1	1.6	0.03775012844017059
1	1.8	0.05748052905249849
1	2.	0.055378083553665164
1	2.2	0.03677218581959835
1	2.4000000000000004	0.044517182637728164
1	2.6	0.037590861076619436
1	2.8000000000000003	0.009179484241519651
1	3.	0.04892519255870262
2	0.	0.18249089014253314
2	0.2	0.1564616366881388
2	0.4	0.13636808365783484
2	0.6000000000000001	0.14140349310288655
2	0.8	0.0851926366120067
2	1.	0.051463763685251254
2	1.2000000000000002	0.06321052459054234
2	1.4000000000000001	0.03557969015278435
2	1.6	0.06886958400597325
2	1.8	0.05783075856222193
2	2.	0.05629783365761902
2	2.2	0.03764105428339477
2	2.4000000000000004	0.03740247156011096
2	2.6	0.04170989186763006
2	2.8000000000000003	0.016438602258062818
2	3.	0.03156117036846863
3	0.	0.15881333229344774
3	0.2	0.1544470306847139
3	0.4	0.1254833718647161
3	0.6000000000000001	0.08356881020058751
3	0.8	0.06092447140334856
3	1.	0.04660413091337724
3	1.2000000000000002	0.1015394130301903
3	1.4000000000000001	0.10217342803003972
3	1.6	0.07781623320124992
3	1.8	0.07596607718421544
3	2.	0.04159467505631957
3	2.2	0.0480939493192354
3	2.4000000000000004	0.036156733723666276
3	2.6	0.10078026659016591
3	2.8000000000000003	0.10775496864483855
3	3.	0.06857171491442465
